score,product,author,date,comment
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","dragonflykeeper,",25-Jun-20,"SO GOOD !!! surprised this is as good as it is ! I like salty sweet, but I thought it would be just a little of the sweet and to much other, I was wrong, it's perfectly balanced and fantastic !"
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Misty,",04-May-20,This was really good. My fiance and I loved the caramel popcorn in it. So often caramel popcorn can be hard and crunchy. This popcorn is soft and really yummy. All the flavors really mesh well. Would definitely buy again.
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","WilmaRae,",31-Jul-20,loved this but wont order it again; fattening
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Wendylr,",07-Jul-20,love chex mix first time I have tried the turtle mix. Great taste!
,,,,
4,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Elizabeth,",10-Jun-20,Both bags of Chex mix were burst open from shipping. I would appreciate replacing or credit. Thank you.
,,,,
4,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Georgia,",19-Apr-20,"A sweet mix with carmel corn, pretzels chocolate bits, Chex mix. Needs more chocolate for me, sweeter. As is, it?s salty and sweet. I still like the cheddar mix better."
,,,,
3,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Par,",16-Jul-20,On previous order these were pkg with dawn liquid. Dawn was leaked out onto carton and bags of snacks. I had to wash the bags of snacks and discard one bag that was torn open and soapy.
,,,,
2,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","marilyn,",19-Jul-20,"Chex mix is Ok, but caramel corn gets stale very fast and should be taken out of the mix and replaced with more chex squares"
,,,,
2,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Jennifer,",08-May-20,"I was very impressed with this flavor Chex,the Chex themselves were good but everything else in the bag tasted flat or had no flavor."
,,,,
1,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Michael,",01-Aug-20,Bag was ripped wide open and all smashed up...why would u pack it between 2 heavy items.....
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","degulady,",27-Jun-20,Like the flavors when get a sweet tooth. Don't care much for the pretzels though.
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Evergrn,",29-Jun-20,Nice selection of Chex Mix - family size last me about a week....
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Ronald,",27-Jun-20,This Chex Mix is a wonderful flavor and size!
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Harriet,",16-Jul-20,"My favorite Chex flavor! Love the combination of chocolate, and rice tasting pieces!"
,,,,
2,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Patricia,",12-May-20,Both packages I ordered were missing peanuts and m
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Mary,",26-Apr-20,my husbanda large supply loves this item . please order
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","sugarbear7378,",22-Apr-20,Love this mix. Got the sweet
,,,,
3,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","TooManyShoesandPurses,",10-May-20,It taste good but not what I expected.
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","cindyd,",10-May-20,Very tasty lightly sweet snack. Nice mix of slightly crunchy ingredients.
,,,,
3,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size",,13-May-20,OK but too sweet for my liking
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Jose,",03-May-20,My favorite snack to munch
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","TDMills,",05-Feb-17,"I love these Turtle Chex Mix. They are great when you have the munchies and want something sweet. Only a 130 Calorie snack for a half a cup, which satisfies my sweet tooth."
,,,,
2,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Keitha,",19-Apr-20,"The only time I purchased, the cheese crackers were stale."
,,,,
4,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Kimberly,",07-Apr-20,The only sweet along with the salty Chex Mix and hard to find in Seattle stores.
,,,,
3,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","GODyesthatGOD,",17-Sep-16,"Chocolate & Caramel goes with most anything, but tasteless cardboard waffles (Chex) detract heavily from this mix. But, at least with the Turtle mixed in, it is what lingers & your mouth rightfully forgets about the Chex garbage. I won't be buying Chex anything again, but I can see how the deprived may like this depraved People-Feed."
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","BlindManFrank,",21-Sep-16,"I sadly only bought 1 bag... because I was unsure of exactly what I was getting. Well, let me tell you... pure heaven on earth! It has very lightly chocolated squares, a few peanuts, a few light caramel corns, a few candy coated very small chocolate/peanut butter bits. My mom [who is 87 years old] opened up the bag and wnet to town! Before we knew it, the whole bag was gone! Overly addictive."
,,,,
4,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","sanjoy,",17-Sep-16,"Nice mix of sweet and crunchy, chocolate and caramel, popcorn and cereal."
,,,,
3,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","CO,",04-Aug-20,I feel like i remember these tasting better but the chocolate just taste mediocre and i only enjoy two or three of the snacks in the mix buts its good.
,,,,
2,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","gizmo401,",27-Feb-20,"The caramel-coated popcorn and corn Chex were very good, not enough of them. the cocoa-seasoned corn Chex was all over everything else the chocolate cover was more like that on DQ's chocolate that is put in their cakes looks good, but no taste whats so ever. mostly just a dark brown mess. There was very little peanuts and chocolate pieces in the first bag of two I ordered, a bit more in the second... I tossed most of the first bag because of the dark brown mess and lack of taste. I'll skip this in the future..."
,,,,
1,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","grandma,",24-Sep-16,Did not taste good and would not recommend! No chocolate. To speak of.
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Barb,",29-Jun-16,This is the perfect snack for someone who is craving a salty yet sweet. I will definitely be buying this again.
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Patti,",01-Jun-16,Great snack for nighttime - satisfies the craving for something sweet without all the fat and calories. A little bit is all you need.
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","SweetPEA,",30-Aug-16,The Turtle Chex Mix is a good combination of sweet and salty with a touch of chocolate for chocolate cravers!
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Mary,",09-Jun-20,"At first glance I worried it might be a little too sweet. However, it was love at first bite! Not too sweet, but plenty of crunch and savory. A new favorite."
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Linda,",24-Jun-20,This is great tasting. The combination of sweet and salty is wonderful. I have purchased it multiple times.
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Dot,",08-Jan-20,These are my new fave! I only got one bag cause am into just the sweet and salty. (I thought...) THAT is what these are but with some added candy. Going to get some more:)
,,,,
4,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Carol B,",21-Aug-17,Great sweet quick snack! [This review was collected as part of a promotion.]
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","beone2,",22-Jun-16,by far this is the best of the chex mix...it has a chocolate taste to it...
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","specialk1kc,",15-Jun-16,Please stock the smaller size also; other groceries do! And put it on sale.
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Janet O,",02-Jul-17,Good snack [This review was collected as part of a promotion.]
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Barbara,",03-Jun-20,I love this chex mix. It is a delicious and quick snack. It has a variety of items in the mix and has a chocolate and caramel taste.
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Di,",23-Jun-20,It came the same way you would get it in the store. Not crushed or open.
,,,,
4,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Sharon,",06-Jul-20,"They are a good enough variety of Chex Mix, not enough peanuts or M"
,,,,
4,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","selina,",22-Jan-20,"Yummy, but I found it to have a little too many pretzels, and the caramel popcorn I could give or take."
,,,,
1,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Becky,",04-Jan-20,"It¡¯s nothing like it should taste, an the flavor is , well I can¡¯ttell you in words, it¡¯s just nasty"
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","princelvr1978,",01-May-20,Has a little bit of everything. Extremely satisfying for your sweet and salty cravings
,,,,
2,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Lovetocleanmom,",09-Jun-20,"It has a new weird taste, it didn't have many peanuts or mini m"
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","grandmakar,",09-Jun-20,"Love this stuff, addictive."
,,,,
1,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Kimberly,",10-May-20,The entire bag did not . Have ONE peanut Very disappointed.
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","debra,",07-Jun-20,whole family loves these they dont last very long
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Deborah,",09-Jun-20,Tried it for the first time and just had to order about four more bags to have on hand...
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","MaltaScott,",15-Jun-20,Good product at a good price...
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Jen,",01-May-20,I love this mix...it's keeping me sane during this virus stay at home madness!
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Linda,",22-Apr-20,Allows me to have my sweet and salty craving satisfied without having any guilt.
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Ronydeb,",11-Feb-20,Love them they are so tasty and try not eat up first time.
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Nadine,",05-Apr-20,First time getting these. Nice for when you get a sugar craving!
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Michael,",14-Feb-20,"I was going to cancel my order but I am glad I did not. Came very fast,"
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Dee,",06-Feb-20,"I love this product, have for many years, lots of variety and crunch."
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Kathleen,",10-Feb-20,Love these they are my favorite
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","patricia,",01-Mar-20,Indulgent is an accurate description. A yummy substitute for popcorn on scary movie night
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Tanya,",26-Feb-20,"Great munchies! If you like some chocolate,peanuts. Then this is for you ¡® nice mixture"
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Janet,",14-Oct-19,A good variety. It has Carmel popcorn. A lot of Carmel. It is a nice change. I love them. Thank you.
,,,,
1,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Hal9000,",26-May-18,"Not great. I love the idea of ""turtle"" but didn't realize how much popcorn was in it. Apparently I didn't look at the picture close enough, because when I saw ""turtle"" I imagined chocolate and peanuts and caramel....not a bag half full of stale caramel corn. Stale popcorn is still stale popcorn no matter how much caramel you put on it. I'll stick with original Chex Mix for now on!"
,,,,
4,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Ancianoloco,",08-Aug-18,I found the picture on the package was a fair representation of the contents. Not too much popcorn (maybe not enough... but it is Chex after all). I enjoyed the sweet and salt balance and the little chocolate candies do have a tendency to settle to the bottom of the bag. The one star ratings always confuse me. How anyone can dislike a product for being as advertised: containing popcorn and being sweet... they're out there though.
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","fvlee,",15-Nov-19,Great base for mixing with spicy nuts mixed and Japanese rice crackers. Delicioso!
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","bdix,",28-Aug-19,It is delicious! I think the topping seals the popcorn and keeps it fresh.
,,,,
3,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","JoBo,",22-Nov-16,Beware! It's sweet. I thought it was just another checks mix so I ordered two packages. I thought I was buying a salty spicy item. But it's so sweet it almost gagged me. I have an eaten sweet things in quite a while. I am a dyed in the wool card-carrying diabetic it was quite a shock. It tasted wonderful but I had to spit it out. just pay attention when you order I didn't know it was sweet.
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Nursemays1,",02-May-16,Can't get enough of these
,,,,
1,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","MorningDove,",28-Oct-17,Everything tasted like it was dipped in sugar. I mean EVERYTHING. Way too sweet. They should have left it all natural. So disappointed. Won't buy this again.
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Kathie,",21-Feb-18,It has the best taste of all the Chex Mixes.
,,,,
3,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Nance,",28-Jul-18,"I was disappointed, but my caregiver liked it. She gets the other bag!"
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Ro,",12-Aug-19,Just purchased one to try this at our tea time. Awesome. We all love it
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Jeff,",31-Aug-17,These Chex are great .
,,,,
5,"Chex Mix Indulgent Turtle Snack Mix, 14 oz Family Size","Glendale,",07-Mar-17,For your tummy
,,,,
5,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","Rusty,",02-Aug-20,"With the universe being so unparalleled you may think a simple fish couldnt brighten you day. But youre wrong fellow, when you open the bag of goodness you smell nothing short of a divine heaven. Pour a few in your hand"
,,,,
5,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","Michelle,",06-Aug-20,always buy these for my daughter who is 5 and let me tell you she can eat the whole bag within 2 days of i let her. very crisp and cheesy.
,,,,
5,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","danang,",02-Aug-20,Snacks for the kids. Thanks
,,,,
5,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","howard,",01-Aug-20,Great product. Perfect delivery.
,,,,
5,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","Alicia,",02-Aug-20,Good snack while watching tv or working
,,,,
4,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","Ana,",06-Jul-20,My daughter likes goldfish. They are salty and a quick not too messy snack. This i a toddle must have snack for the go. They do taste like cheese. I wish they have less sodium.
,,,,
4,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","ShirlfromNY,",02-Aug-20,Poorly packaged they were shoved in with other items so the soft carton was flattened
,,,,
2,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","MICKEY,",20-Jul-20,"TERRIBLE TASTE, IT TASTE OLD AND STALE. I AM SO DISAPPOINTED. I KNOW THE DATE WAS NOT OLD BUT, IT MUST HAVE BEEN SITTING IN THE SUN!! A WASTE OF MONEY"
,,,,
2,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","Unknown,",05-Jul-20,"they are all right I guess, they don't have much of a cheddar cheese flavor in my opinion but they're all right."
,,,,
1,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","Laura,",28-Jul-20,"Arrived totally CRUSHED. We all know what Goldfish are and what they taste like, but definitely do NOT get them shipped"
,,,,
4,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","Pistachioeater,",09-Aug-20,"Very good snack, our kids love their fishies"
,,,,
5,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","mary,",22-Jul-20,"Good snacks, love the taste"
,,,,
5,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","DEBORAH,",07-Aug-20,Cant go wrong with Pepperidge Farms Yummy!
,,,,
5,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","Xalller66,",18-Aug-20,Pepperidge Farm anything is good quality
,,,,
5,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","Diane,",26-Jul-20,They're Goldfish--what's not to like? Incredibly consistent product at a good price.
,,,,
5,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","jasmine,",30-Apr-20,My son loves this! I am glad Walmart has it in stock. It's very tasty snack and just right amount of saltiness.
,,,,
5,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","HannahJoy,",01-May-20,My 2 yr old is a happy camper! Have to keep goldfish on hand during quarantine! These are always a yummy snack and affordable!
,,,,
5,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","Dianna,",14-May-20,"Who doesn't love a cheddar Goldfish??!! They arrived quickly and are fresh and - well, just hard to quit eating. They make a wonderful snack!"
,,,,
5,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","JayFromImperialBeachCA,",24-Apr-20,Cheddary and baked instead of fried like most crunchy snacks. This is a good size to toss in the glove for when you get those Rush Hour munchies.
,,,,
5,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","Mary,",05-Jul-20,"Fresh, well packaged and as always you can expect great taste!"
,,,,
5,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","Lyndsey,",25-Jun-20,Son loved these and cheap price!
,,,,
5,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","vette63,",18-Jul-20,"Taste great, good with soup or a snack."
,,,,
5,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","Allison,",24-Jun-20,I bought these to get free shipping it was fine I like them
,,,,
5,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","ellen,",29-Jun-20,"Got them for my grand-son he loves them, It's his reward for doing so good on on line schooling."
,,,,
5,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","meesoon,",23-Jun-20,taste is good I love that. thank you!
,,,,
5,"Pepperidge Farm Goldfish Cheddar Crackers, 6.6 oz. Bag","yoyou,",08-Jul-20,Love Goldfish. Good taste and very delicious.
,,,,
